access_personal_info___,alter_phone_state___,anti_debug_____,create_folder_____,create_process`_____,create_thread_____,device_access_____,execute_____,fs_access____,fs_access()____,fs_access(create)____,fs_access(create__append)__,fs_access(create__read)__,fs_access(create__read__write),fs_access(create__write)__,fs_access(create__write__append),fs_access(read)____,fs_access(read__write)__,fs_access(write)____,fs_pipe_access___,fs_pipe_access()___,fs_pipe_access(read)___,fs_pipe_access(read__)_,fs_pipe_access(read__write)_,fs_pipe_access(write)___,network_access____,network_access()____,network_access(read)____,network_access(read__write)__,network_access(read__write__),network_access(write)____,network_access(write__)__,sms_send____,terminate_process,terminate_thread,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,accept,access,add,addaccessibilityinteractionconnection,addaccountexplicitly,addclient,addperiodicsync,addstatuschangelistener,addtodisplay,addtodisplaywithoutinputchannel,addwithoutinputchannel,attachengine,beginrestoresession,bind,brk,cancelallnotifications,cancelnotificationwithtag,cancelsync,canceltoast,cancelvibrate,capset,chdir,checkoperation,checkpackage,checkpermission,checksignatures,chmod,chown32,clock_getres,clock_gettime,clone,close,collapsepanels,connect,currenttocanonicalpackagenames,datachanged,deletehost,disconnect,displaycompletions,dup,dup2,endrestoresession,engineshown,enqueuenotificationwithtag,enqueuetoast,epoll_create,epoll_ctl,epoll_wait,eventfd2,execve,exit,exit_group,faccessat,fchmod,fchown32,fcntl,fcntl64,fdatasync,finishdrawing,finishinput,finishspellcheckerservice,flock,fork,fstat64,fstatfs64,fsync,ftruncate,ftruncate64,futex,geocoderispresent,getaccounts,getaccountsasuser,getactiveadmins,getactivenetworkinfo,getactivephonetype,getactivityinfo,getallcellinfo,getallnetworkinfo,getallpkgusagestats,getallproviders,getanimationscale,getappwidgetids,getappwidgetinfo,getapplicationenabledsetting,getapplicationinfo,getapplicationrestrictions,getauthenticatortypes,getbestprovider,getboolean,getcallstate,getcameradisabled,getcamerainfo,getcelllocation,getclientdefaultlanguage,getcomponentenabledsetting,getconfigurednetworks,getconnectioninfo,getcurrentinputmethodsubtype,getcurrentmodetype,getcurrentspellchecker,getcurrentspellcheckersubtype,getdataactivity,getdatanetworktype,getdatastate,getdeviceid,getdevicelist,getdeviceowner,getdevicesvn,getdhcpinfo,getdisplayframe,getdisplayids,getdisplayinfo,getenabledaccessibilityservicelist,getenabledinputmethodlist,getenabledinputmethodsubtypelist,getflashlightenabled,getfromlocation,getglobalsearchactivity,getgroupidlevel1,getheighthint,geticcserialnumber,getintouchmode,getinputdevice,getinputdeviceids,getinputmethodlist,getinstalllocation,getinstalledapplications,getinstalledpackages,getinstalledproviders,getinstallerpackagename,getissyncable,getlastchosenactivity,getlastinputmethodsubtype,getlastlocation,getline1number,getlong,getmastersyncautomatically,getmessenger,getmobiledataenabled,getmobileifaces,getmode,getnameforuid,getneighboringcellinfo,getnetworkinfo,getnetworkpreference,getnightmode,getnumberofcameras,getpackagegids,getpackageinfo,getpackagesizeinfo,getpackagesforuid,getpassword,getpermissiongroupinfo,getpermissioninfo,getpreferredactivities,getpreferredpackages,getprimaryclip,getproviderinfo,getproviderproperties,getproviders,getproxy,getreceiverinfo,getringermode,getringtoneplayer,getscanresults,getsearchableinfo,getsearchablesinglobalsearch,getserviceinfo,getspellcheckerservice,getstate,getstorageencryptionstatus,getstreammaxvolume,getstreamvolume,getstring,getsubscriberid,getsyncautomatically,getsystemavailablefeatures,getsystemsharedlibrarynames,gettetheredifaces,getuserdata,getusericon,getuserrestrictions,getuserserialnumber,getusers,getvibratesetting,getvoicemailalphatag,getvoicemailnumber,getwallpaper,getwallpaperinfo,getwidthhint,getwifiapconfiguration,getwifiapenabledstate,getwifidisplaystatus,getwifienabledstate,getwifiservicemessenger,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getresgid32,getresuid32,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,hasclipboardtext,hasicccard,haskeys,hasnamedwallpaper,hasnavigationbar,hasprimaryclip,hassystemfeature,hasvibrator,hidesoftinput,inkeyguardrestrictedinputmode,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isactivenetworkmetered,isadminactive,isbluetootha2dpon,isbluetoothscoon,iscamerasoundforced,isimssmssupported,iskeyguardlocked,iskeyguardsecure,ispackageavailable,isproviderenabled,issafemode,isscanalwaysavailable,isscreenon,isspeakerphoneon,isspellcheckerenabled,issyncactive,iswakelocklevelsupported,lgetxattr,link,listen,locationcallbackfinished,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mount,mprotect,mremap,msync,munlock,munmap,nanosleep,notifyappwidgetviewdatachanged,notifychange,onchange,onclose,onfinished,ongetsentencesuggestionsmultiple,onrectangleonscreenrequested,onrequestcontinued,onresult,open,opensession,partiallyupdateappwidgetids,performdeferreddestroy,pingsupplicant,pipe,pipe2,play,playsoundeffect,playsoundeffectvolume,poll,prctl,pread64,preparevpn,ptrace,pwrite64,querycontentproviders,queryintentactivities,queryintentcontentproviders,queryintentreceivers,queryintentservices,read,readlink,reassociate,recvfrom,recvmsg,reenablekeyguard,registercallback,registercontentobserver,registerinputdeviceschangedlistener,registermediabuttonintent,registerremotecontrolclient,registersuggestionspansfornotification,relayout,releasemulticastlock,releasewakelock,releasewifilock,remove,removeaccessibilityinteractionconnection,removeactiveadmin,removegpsstatuslistener,removeprimaryclipchangedlistener,removestatuschangelistener,rename,requestlocationupdates,requestscanfile,resolvecontentprovider,resolveintent,resolveservice,restorepackage,rmdir,rt_sigprocmask,rt_sigtimedwait,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setaffinity,sched_setscheduler,sched_yield,send,sendaccessibilityevent,sendextracommand,sendmultiparttext,sendtext,sendmsg,sendto,set,setapplicationenabledsetting,setcallback,setcomponentenabledsetting,setdimensionhints,setdiscoveryrequest,setextractedtext,setflashlightenabled,seticonvisibility,setintouchmode,setissyncable,setmetadata,setmobiledataenabled,setmode,setnetworkpreference,setnightmode,setplaybackstate,setplaybackstateforrcc,setprimaryclip,setradio,setringermode,setspeakerphoneon,setstreammute,setstreamvolume,setsyncautomatically,settextaftercursor,settextbeforecursor,settransparentregion,settransportcontrolinfo,setwallpaper,setwallpaperposition,setwifiapconfiguration,setwifiapenabled,setwifienabled,setgid32,setgroups32,setitimer,setpgid,setpriority,setresgid32,setresuid32,setrlimit,setsid,setsockopt,setuid32,showsoftinput,showstrictmodeviolation,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,startbluetoothsco,startinput,startscan,startwatchingroutes,startwifidisplayscan,stat64,statfs64,statusbarvisibilitychanged,stop,stoplistening,stopusingnetworkfeature,symlink,sync,sysinfo,timer_create,timer_settime,togglesoftinput,truncate,ugetrlimit,umask,uname,unlink,unregistercontentobserver,unregistermediabuttonintent,unregisterremotecontrolclient,updateappwidgetids,updateappwidgetprovider,updateselection,updateservicelocation,utimes,vfork,vibrate,vibratepattern,wait4,watchrotation,windowgainedfocus,write,writev,class
5,0,0,0,0,15,2,0,4,0,1,0,0,0,2,0,10,0,7,1,0,0,0,1,0,4,0,0,2,0,1,0,0,0,4,0,15,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,15,25,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,4,0,0,0,0,0,13,0,0,0,0,2,0,14,0,0,0,0,146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,24,0,19,0,0,0,4,6,31,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,64,0,0,0,63,0,119,0,0,0,24,10,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,0,0,0,4,105,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1,1,1,0,2,0,0,0,0,1,19,4,0,7,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,73,4
0,0,0,5,0,12,2,0,25,0,3,0,0,0,4,0,14,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,12,6,0,0,11,0,0,0,1,0,0,4,0,0,0,0,0,74,0,0,0,0,0,1,0,0,0,0,0,3,0,0,846,12,66,0,1,0,0,0,0,0,14,0,0,0,0,1,1,9,166,0,0,2,0,0,0,0,0,10,0,7,0,0,2,0,26,0,1,0,0,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,136,0,52,0,0,0,0,3,28,7,142,0,0,0,0,1,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,4,97,6,0,0,152,0,221,0,0,0,84,9,0,0,0,0,0,1,5,0,0,54,1,0,0,0,2,0,0,0,0,0,102,52,0,0,0,0,0,0,0,0,65,0,0,170,0,0,1,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,1,1,0,0,0,0,0,0,1,14,260,0,1,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201,21,1
0,0,0,10,0,17,4,0,25,1,7,0,0,0,4,0,19,0,7,1,0,0,0,1,0,0,0,0,5,0,8,0,0,0,5,0,17,6,0,0,36,0,0,0,1,0,0,1,0,0,0,0,7,70,1,0,0,0,0,1,0,0,0,2,0,7,0,0,18625,17,67,0,13,0,0,0,0,0,6,0,0,0,0,0,1,3,3612,0,0,5,0,0,1,9,0,107,15,1,0,0,2,0,66,0,1,0,0,477,0,0,0,0,2,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2642,0,53,0,0,0,14,12,38,148,2658,0,0,0,0,1,0,0,0,0,0,0,0,0,4722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,7,114,14,0,0,96,0,230,0,0,0,30,7,0,0,0,0,0,0,0,0,0,66,1,0,0,0,2,0,0,0,0,5,101,20,0,0,31,0,0,0,0,0,1685,0,0,5190,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1,1,1,0,19,0,0,0,8,1,22,12,0,13,0,0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2391,59,4
0,0,0,0,0,8,37,0,45,0,5,0,1,0,3,0,10,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,9,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,139,8,124,0,1,0,0,0,0,0,12,0,0,0,0,0,1,1,51,0,0,0,0,0,2,41,0,310,15,0,0,0,4,0,211,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,40,0,31,0,0,0,0,3,21,191,55,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,41,1,0,0,83,0,57,0,0,0,49,1,0,0,0,0,0,0,0,0,0,107,0,0,0,0,2,0,0,0,0,0,91,82,0,0,30,0,0,0,0,0,37,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,5,4
152,0,0,29,10,84,187,22,420,30,72,0,0,2,64,0,375,0,20,16,0,6,2,6,0,26,22,0,14,0,8,2,0,9,33,0,94,301,0,0,681,0,0,0,1,0,0,3,0,0,0,0,28,360,0,0,0,0,0,1,0,3,0,12,0,82,0,0,2870,84,1512,0,39,0,0,0,0,0,71,12,0,0,0,0,13,22,396,0,22,33,9,0,10,193,0,1895,100,3,0,0,14,10,1279,0,46,0,0,2406,0,0,0,0,52,40,0,0,30,0,0,1,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,1,0,18,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,10,10,10,0,0,0,332,0,235,0,0,0,36,76,296,1617,361,0,0,0,0,1,0,5,0,0,0,0,0,0,2631,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,660,146,1444,48,0,0,1553,0,2907,0,6,0,562,52,0,0,0,0,0,0,0,0,0,1140,1,0,0,0,30,0,0,0,0,22,278,538,0,0,215,0,0,0,0,0,9929,0,0,192,3,0,1,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,91,1,1,1,0,77,0,0,0,0,81,127,309,0,63,9,0,0,0,0,0,711,10,0,0,0,0,0,0,0,0,0,0,0,11,0,1,40,0,0,0,0,0,0,0,0,0,0,0,14,0,3,1610,1652,4
3,0,0,5,6,13,29,21,111,17,19,0,0,0,20,0,109,0,8,12,0,10,0,2,0,1,3,0,2,0,1,0,0,6,3,0,19,54,3,0,96,0,0,0,1,0,0,2,0,0,0,0,1,99,0,0,0,0,0,1,0,0,0,0,0,25,0,0,467,13,537,0,3,0,0,0,0,0,5,15,0,0,0,0,2,7,40,0,21,3,6,0,2,30,0,299,25,2,0,0,4,6,230,0,17,0,0,343,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,58,0,45,0,0,0,2,10,44,224,96,0,0,0,0,1,0,1,0,0,0,0,0,0,424,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,116,36,385,11,0,0,400,0,613,0,1,0,103,4,0,0,0,0,0,0,0,0,0,296,1,0,0,0,24,0,0,0,0,1,109,74,0,0,57,0,0,0,0,0,536,0,0,13,0,0,1,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,1,1,1,0,6,0,0,0,0,49,22,4,0,7,0,0,0,0,0,0,140,7,0,0,0,0,0,0,0,0,0,0,0,6,0,1,19,0,0,0,0,0,0,0,0,0,0,0,11,0,0,212,36,4
5,0,0,7,0,44,6,0,26,3,7,0,0,2,14,1,26,0,7,3,0,0,0,5,0,8,3,0,7,0,6,0,0,0,14,0,44,6,0,0,62,0,0,0,1,0,0,4,0,0,0,0,6,110,0,0,0,0,0,1,0,0,0,0,0,17,0,0,1355,44,105,0,11,0,0,0,0,0,16,0,0,0,0,0,7,18,240,0,0,14,0,0,0,4,0,143,15,4,0,0,2,0,108,0,10,0,0,802,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,10,0,0,0,180,0,177,0,0,0,10,19,205,94,186,0,0,0,0,1,0,5,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,32,22,226,7,0,0,229,0,285,0,0,0,111,33,0,0,0,0,0,0,0,0,0,89,1,0,0,0,8,0,0,0,0,5,132,58,0,0,17,0,0,0,0,0,146,0,0,63,3,0,1,1,0,0,0,0,10,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,1,1,1,0,25,0,0,0,2,1,58,184,0,15,9,0,0,0,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,506,65,1
0,0,0,3,0,9,2,0,3,0,3,0,0,0,3,0,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,6,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,3,0,0,136,9,21,0,1,0,0,0,0,0,2,0,0,0,0,0,1,3,3,0,0,1,0,0,0,0,0,6,0,0,0,0,2,0,8,0,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,23,0,0,0,0,3,23,5,25,0,0,0,0,1,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,46,3,0,0,72,0,65,0,0,0,42,4,0,0,0,0,0,0,0,0,0,25,1,0,0,0,2,0,0,0,0,0,91,38,0,0,0,0,0,0,0,0,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,1,0,0,0,0,0,0,1,10,73,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,3
3,0,0,7,0,39,21,0,58,0,21,0,0,7,5,0,139,0,6,3,0,0,0,7,0,11,0,0,10,0,1,0,0,0,3,215,39,6,0,0,68,0,0,0,1,0,0,1,0,0,0,0,2,223,0,0,0,0,0,1,0,0,0,0,0,6,0,0,78656,39,278,0,9,0,0,0,0,0,30,0,0,0,0,0,9,44,11443,0,0,3,0,0,1,15,0,388,55,2,0,0,2,0,283,0,1,23,0,15664,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,12,12,0,0,0,8063,0,47,0,0,0,5,8,314,3068,8045,0,0,0,0,1,0,3,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,106,17,254,7,0,0,282,0,311,0,0,0,132,5,0,0,0,0,0,0,0,0,0,257,1,0,0,0,10,0,0,0,0,1,156,50,0,0,130,0,0,0,0,0,2542,1,0,1672,14,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,1,1,1,0,19,0,0,0,0,1,42,149,0,10,12,0,0,0,0,0,97,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2314,104,1
13,0,0,3,1,43,8,4,25,0,2,0,3,0,3,0,35,0,6,6,0,1,1,5,0,16,9,0,3,0,1,0,0,1,12,0,44,12,0,0,96,0,0,0,1,0,0,0,0,0,0,0,9,79,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1323,43,182,0,10,0,0,0,0,0,4,3,0,0,0,0,8,13,132,0,4,12,1,0,2,0,0,96,0,0,0,0,6,1,80,0,0,0,0,3392,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,10,10,10,0,0,0,115,0,69,0,0,0,8,25,202,987,100,0,0,0,0,1,0,3,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29,40,195,4,0,0,178,0,346,0,0,0,56,19,0,0,0,0,0,0,0,0,0,82,0,0,0,0,13,0,0,0,0,9,129,5,0,0,0,0,0,0,0,0,124,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,1,1,1,0,1,0,0,0,0,9,56,28,0,20,9,0,0,0,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,143,571,4
6,0,0,3,0,19,2,0,21,0,3,0,0,0,2,0,25,0,6,1,0,0,0,1,0,0,6,0,1,0,3,0,0,0,4,0,19,6,0,0,11,0,0,0,1,0,0,2,0,0,0,0,2,126,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1619,19,65,0,4,0,0,0,0,0,9,0,0,0,0,0,1,4,50,0,0,4,0,0,0,0,0,10,0,3,0,0,2,0,53,0,0,0,0,317,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,65,0,57,0,0,0,4,10,40,174,74,0,0,0,0,1,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,7,122,3,0,0,120,0,475,0,0,0,40,18,0,0,0,0,0,0,0,0,0,59,1,0,0,0,2,0,0,0,0,1,103,18,0,0,0,0,0,0,0,0,60,0,0,55,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1,1,1,0,3,0,0,0,0,1,23,143,0,10,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,111,25,1
